timestamp,ping,download,upload,server
2018-03-05T05:00:02.128484Z,61.878,60.139,11.399,TekLinks
2018-03-05T05:10:02.349262Z,50.932,81.051,10.995,TekLinks
2018-03-05T05:20:02.350895Z,50.67,79.582,11.317,TekLinks
2018-03-05T05:30:01.916413Z,703.341,79.313,11.315,TekLinks
2018-03-05T05:40:02.681669Z,50.456,69.183,11.24,TekLinks
2018-03-05T05:50:02.225016Z,577.636,62.242,10.739,TekLinks
2018-03-05T06:00:06.723982Z,116.691,72.561,11.267,TekLinks
2018-03-05T06:10:02.877789Z,49.614,73.075,10.14,TekLinks
2018-03-05T06:20:03.077797Z,49.129,48.206,10.303,TekLinks
2018-03-05T06:30:02.327325Z,513.327,70.691,10.819,TekLinks
2018-03-05T06:40:02.584406Z,113.08,80.118,11.294,TekLinks
2018-03-05T06:50:02.105710Z,50.868,83.1,11.487,TekLinks
2018-03-05T07:00:01.859847Z,56.776,74.52,11.335,TekLinks
2018-03-05T07:10:02.882977Z,643.384,71.874,10.202,TekLinks
2018-03-05T07:20:02.677305Z,50.162,81.079,11.568,TekLinks
2018-03-05T07:30:01.685445Z,63.501,64.358,10.232,TekLinks
2018-03-05T07:40:02.392533Z,49.41,51.276,11.36,TekLinks
2018-03-05T07:50:01.912381Z,50.433,82.644,11.457,TekLinks
2018-03-05T08:00:08.644178Z,53.389,78.079,11.564,TekLinks
2018-03-05T08:10:02.464233Z,47.099,80.675,11.444,TekLinks
2018-03-05T08:20:02.606794Z,50.989,77.551,11.458,TekLinks
2018-03-05T08:30:02.474579Z,67.218,72.498,10.404,TekLinks
2018-03-05T08:40:03.052502Z,300.882,75.669,5.844,TekLinks
2018-03-05T08:50:02.452066Z,50.873,84.668,11.16,TekLinks
2018-03-05T09:00:10.722124Z,325.887,84.234,10.929,TekLinks
2018-03-05T09:10:02.590823Z,175.058,57.347,11.387,TekLinks
2018-03-05T09:20:02.439003Z,49.815,74.584,11.297,TekLinks
2018-03-05T09:30:02.569133Z,225.345,80.465,11.3,TekLinks
2018-03-05T09:40:02.216992Z,49.841,80.834,11.532,TekLinks
2018-03-05T09:50:02.414118Z,50.481,83.65,9.481,TekLinks
2018-03-05T10:00:01.662710Z,60.273,82.484,11.377,TekLinks
2018-03-05T10:10:02.443373Z,400.44,74.837,10.409,TekLinks
2018-03-05T10:20:02.272759Z,50.152,76.224,11.378,TekLinks
2018-03-05T10:30:02.487851Z,216.682,55.235,11.626,TekLinks
2018-03-05T10:40:02.523763Z,50.14,73.334,11.606,TekLinks
2018-03-05T10:50:02.387514Z,50.014,83.9,11.477,TekLinks
2018-03-05T11:00:09.468986Z,320.547,80.372,11.503,TekLinks
2018-03-05T11:10:02.237182Z,49.212,74.013,11.517,TekLinks
2018-03-05T11:20:02.251483Z,105.713,79.673,11.423,TekLinks
2018-03-05T11:30:02.803638Z,67.687,68.693,10.959,TekLinks
2018-03-05T11:40:03.529794Z,51.684,72.284,11.4,TekLinks
2018-03-05T11:50:02.739912Z,51.217,81.737,7.189,TekLinks
2018-03-05T12:00:02.544457Z,51.636,63.213,11.312,TekLinks
2018-03-05T12:10:01.839479Z,374.912,75.593,10.508,TekLinks
2018-03-05T12:20:02.147110Z,49.322,81.055,11.27,TekLinks
2018-03-05T12:30:08.752893Z,50.479,80.436,11.033,TekLinks
2018-03-05T12:40:02.569270Z,553.639,69.248,11.433,TekLinks
2018-03-05T12:50:02.963638Z,50.245,79.456,11.485,TekLinks
2018-03-05T13:00:01.875215Z,59.509,81.447,11.365,TekLinks
2018-03-05T13:10:02.323400Z,50.699,63.719,11.41,TekLinks
2018-03-05T13:20:02.245814Z,52.198,59.258,11.577,TekLinks
2018-03-05T13:30:02.280108Z,135.836,77.982,11.481,TekLinks
2018-03-05T13:40:02.404511Z,49.723,78.756,10.507,TekLinks
2018-03-05T13:50:02.458916Z,48.994,72.097,10.906,TekLinks
2018-03-05T14:00:05.768852Z,51.667,70.882,11.421,TekLinks
2018-03-05T14:10:02.776186Z,49.005,79.047,11.644,TekLinks
2018-03-05T14:20:01.735629Z,53.923,83.048,11.497,TekLinks
2018-03-05T14:30:02.732585Z,1723.127,81.962,11.332,TekLinks
2018-03-05T14:40:01.795333Z,50.476,62.685,11.417,TekLinks
2018-03-05T14:50:02.395122Z,49.658,61.758,11.431,TekLinks
2018-03-05T15:00:08.490128Z,226.087,82.179,11.266,TekLinks
2018-03-05T15:10:01.996694Z,50.337,80.551,11.317,TekLinks
2018-03-05T15:20:01.976848Z,477.865,76.579,11.299,TekLinks
2018-03-05T15:30:02.442432Z,51.764,75.34,11.43,TekLinks
2018-03-05T15:40:02.034919Z,48.395,80.952,11.395,TekLinks
2018-03-05T15:50:03.946296Z,50.313,81.54,11.433,TekLinks
2018-03-05T16:00:08.413931Z,49.672,71.281,11.345,TekLinks
2018-03-05T16:10:02.600003Z,50.726,70.866,10.151,TekLinks
2018-03-05T16:20:03.040755Z,52.239,81.524,10.154,TekLinks
2018-03-05T16:30:02.169039Z,70.041,71.603,11.415,TekLinks
2018-03-05T16:40:02.961679Z,56.394,79.444,11.377,TekLinks
2018-03-05T16:50:02.489037Z,52.956,78.765,11.521,TekLinks
2018-03-05T17:00:02.474132Z,198.793,77.183,11.523,TekLinks
2018-03-05T17:10:02.264163Z,690.707,74.971,10.617,TekLinks
2018-03-05T17:20:02.272892Z,51.252,80.255,11.252,TekLinks
2018-03-05T17:30:09.424064Z,50.279,84.766,11.444,TekLinks
2018-03-05T17:40:02.284735Z,51.719,82.403,11.493,TekLinks
2018-03-05T17:50:01.973175Z,56.589,73.898,11.555,TekLinks
2018-03-05T18:00:09.196991Z,64.455,76.894,11.308,TekLinks
2018-03-05T18:10:02.408700Z,51.744,82.687,11.516,TekLinks
2018-03-05T18:20:02.448124Z,49.034,56.785,11.518,TekLinks
2018-03-05T18:30:02.477452Z,49.665,81.09,11.269,TekLinks
2018-03-05T18:40:02.560364Z,49.584,81.784,10.877,TekLinks
2018-03-05T18:50:02.239210Z,52.681,45.444,11.485,TekLinks
2018-03-05T19:00:10.251206Z,176.313,76.341,10.94,TekLinks
2018-03-05T19:10:01.502787Z,51.308,83.813,10.994,TekLinks
2018-03-05T19:20:02.421980Z,50.116,76.221,10.703,TekLinks
